Subject,RT,after_manipulation
134700830,0.439813499979209,True
134700830,0.320677799987607,True
134700830,0.384133099985775,True
134700830,0.523496299982071,True
134700830,0.301647000014782,True
134700830,0.506405799998902,True
134700830,0.699876099999528,True
134700830,0.302803799975663,True
134700830,0.33219480002299,True
134700830,0.302431599993724,True
134700830,0.321267899998929,True
134700830,0.434041399974376,True
134700830,0.352179099980276,True
154490815,0.418811300000016,False
154490815,0.313647100000026,False
154490815,0.315687599999819,False
154490815,0.297195099999954,False
154490815,0.409960599999977,False
154490815,0.380280499999799,False
154490815,0.59164009999995,False
154490815,0.328440799999953,False
154490815,0.381808699999965,False
154490815,0.345947799999976,False
154490815,0.318728199999896,False
154490815,0.289549999999963,False
154490815,0.303073600000062,False
154490815,0.353953799999999,False
154490815,0.416797699999961,False
154490815,0.351461100000051,False
154490815,0.364928899999995,False
154490815,0.347065800000109,False
154490815,0.370534599999928,False
154490815,0.295278800000006,False
154490815,0.372788599999922,False
154490815,0.303661700000021,False
154490815,0.329855199999884,False
154490815,0.313272300000108,False
154490815,0.337414200000012,False
154490815,0.66753760000006,False
154490815,0.487578800000165,False
154490815,0.391873100000112,False
154490815,0.635130699999991,True
154490815,0.560091600000305,True
154490815,0.468103299999711,True
154490815,0.369550100000197,True
154490815,0.335145500000181,True
154490815,0.377352999999857,True
154490815,0.643505100000311,True
154490815,0.367020499999853,True
154490815,0.435175400000389,True
154490815,0.385924700000032,True
154490815,0.569858599999861,True
154490815,0.428666199999952,True
154490815,0.420180600000094,True
154490815,0.433644300000196,True
154490815,0.408482699999695,True
154490815,0.457848300000023,True
154490815,0.445314099999905,True
154490815,0.557510000000093,True
154490815,0.457682800000384,True
154490815,0.494395600000189,True
154490815,0.439230800000132,True
154490815,0.474681600000167,True
154490815,0.48811089999981,True
154490815,0.461595300000226,True
154490815,0.473763099999815,True
154490815,0.435795000000326,True
154490815,0.489909400000215,True
154490815,0.434154399999898,True
154490815,0.380296599999838,True
168161919,0.284465200005798,False
168161919,0.307906300004106,False
168161919,0.299394200003007,False
168161919,0.309520100010559,False
168161919,0.336871499981498,False
168161919,0.400933600001736,False
168161919,0.325769000017317,False
168161919,0.36523440000019,False
168161919,0.282651499990607,False
168161919,0.316731700004311,False
168161919,0.30748959997436,False
168161919,0.298966400005156,False
168161919,0.254982800019206,False
168161919,0.285881500021787,False
168161919,0.319414699974004,False
168161919,0.270796700002393,False
168161919,0.307690599991474,False
168161919,0.271133499976713,False
168161919,0.282454600004712,False
168161919,0.272123400005512,False
168161919,0.352790200005984,False
168161919,0.274307299987413,False
168161919,0.299697999987984,False
168161919,0.29787939999369,False
168161919,0.294992599985562,False
168161919,0.276041800010717,False
168161919,0.24887260000105,False
168161919,0.28302440000698,False
168161919,0.352424500015331,False
168161919,0.313294699997641,False
168161919,0.280994000000646,True
168161919,0.399936300003901,True
168161919,0.263999099988723,True
168161919,0.376807000022382,True
168161919,0.337776100001065,True
168161919,0.319932899990818,True
168161919,0.456777199986391,True
168161919,1.27402419998543,True
168161919,0.303015999990748,True
168161919,1.40591540001333,True
168161919,0.362083199986955,True
168161919,0.306789300026139,True
168161919,0.348980499984464,True
168161919,0.379666900000302,True
168161919,0.289176199992653,True
168161919,0.368732900009491,True
168161919,0.2900335000013,True
168161919,0.301595500000985,True
168161919,0.29769189999206,True
168161919,0.281203199992888,True
168161919,0.28335139999399,True
168161919,0.304803600010928,True
168161919,0.354291799972998,True
168161919,0.30719599997974,True
168161919,0.325973799976055,True
176363176,0.402468800079077,False
176363176,0.342668700031936,False
176363176,0.28541410015896,False
176363176,0.313500300049782,False
176363176,0.281729200389236,False
176363176,0.306573200039566,False
176363176,0.344110400415957,False
176363176,0.356171000283211,False
176363176,0.295691300183535,False
176363176,0.291220200248063,False
176363176,0.401935799978673,False
176363176,0.378020700067282,False
176363176,0.295548199675977,False
176363176,0.423585100099444,False
176363176,0.340502900071442,False
176363176,0.296546099707484,False
176363176,0.31148840021342,False
176363176,0.317607500124723,False
176363176,0.362290699966252,False
176363176,0.393136099912226,False
176363176,0.314098800066859,False
176363176,0.342890599742532,False
176363176,0.317688399925828,False
176363176,0.322331899777055,False
176363176,0.326560200192034,False
176363176,0.36735159996897,False
176363176,0.305527199991047,False
176363176,0.338843899779022,True
176363176,0.323032199870795,True
176363176,0.30848309956491,True
176363176,0.373264199588448,True
176363176,0.305386399850249,True
176363176,0.322861299850047,True
176363176,0.284219500143081,True
176363176,0.311109700240195,True
176363176,0.379164200276136,True
176363176,0.291305900085717,True
176363176,0.263471100013703,True
176363176,0.437508400063962,True
176363176,0.374272500164807,True
176363176,0.323701800312847,True
176363176,0.284600700251758,True
176363176,0.295408099889755,True
176363176,0.276880800258368,True
176363176,0.322883399669081,True
176363176,0.325710599776357,True
176363176,0.379213700070977,True
176363176,0.405446300283074,True
176363176,0.388740899972618,True
176363176,0.372211699839681,True
176363176,0.304244599770755,True
176363176,0.285179500002414,True
176363176,0.246635399758816,True
176363176,0.289417999796569,True
176363176,0.345044799614698,True
176363176,0.251121699810028,True
177433940,0.480519099975936,False
177433940,0.304644399991957,False
177433940,0.293393600004492,False
177433940,0.280891300004441,False
177433940,0.303678199998103,False
177433940,0.301154299988411,False
177433940,0.311283899995033,False
177433940,0.288657500001136,False
177433940,0.334868899983121,False
177433940,0.266354999999749,False
177433940,0.304358800000045,False
177433940,0.311239400005434,False
177433940,0.316740899987053,False
177433940,0.313650999974925,False
177433940,0.338459700025851,False
177433940,0.272613599983742,False
177433940,0.283985699992627,False
177433940,0.314834999997402,False
177433940,0.329638800001703,False
177433940,0.282450700004119,False
177433940,0.301851500000339,False
177433940,0.353422699990915,False
177433940,0.578807400015648,False
177433940,0.275603599991882,False
177433940,0.306232800008729,False
177433940,0.261180000001332,False
177433940,0.535190700000385,False
177433940,0.282698700000765,False
177433940,0.298877299996093,True
177433940,0.292314899998019,True
177433940,0.28398659999948,True
177433940,0.318088600004558,True
177433940,0.330872199992882,True
177433940,0.444983900000807,True
177433940,0.64383899999666,True
177433940,0.337994700006675,True
177433940,0.298146500019357,True
177433940,0.299681000004057,True
177433940,0.371748700010357,True
177433940,0.297219100000802,True
177433940,0.302846600010525,True
177433940,0.306394399987767,True
177433940,0.306553899979917,True
177433940,0.258549700025469,True
177433940,0.384045500017237,True
177433940,0.328879600012442,True
177433940,0.286953400005586,True
177433940,0.248456100001931,True
177433940,0.27529869999853,True
177433940,0.313436800002819,True
177433940,0.360883099987404,True
177433940,0.278274599986617,True
177433940,0.291707099997438,True
177433940,0.274390499980655,True
177433940,0.28254869999364,True
177433940,0.285349000012502,True
199518828,0.42498400004115,False
199518828,0.457143999985419,False
199518828,0.565438200021163,False
199518828,0.427599599934183,False
199518828,0.448313900036737,False
199518828,0.350412599975243,False
199518828,0.391276999958791,False
199518828,0.566715499968268,False
199518828,0.374176599900238,False
199518828,0.33424220001325,False
199518828,0.457695999997668,False
199518828,0.31397969997488,False
199518828,0.558103399933316,False
199518828,0.491614799946547,False
199518828,0.321044699987397,False
199518828,0.527199100004509,False
199518828,0.391279400093481,False
199518828,0.621054199989885,False
199518828,0.486363300005905,False
199518828,0.473778399988078,False
199518828,0.359173199976794,False
199518828,0.368578299996443,False
199518828,0.319962300010957,False
199518828,0.398681499995291,False
199518828,0.345589800039306,False
199518828,0.627172399894334,False
199518828,0.351199200027622,False
199518828,0.334110300056636,False
199518828,0.616890999954194,True
199518828,0.660282999975607,True
199518828,0.597962699946947,True
199518828,0.36599349998869,True
199518828,0.861642099916935,True
199518828,0.389702999964356,True
199518828,0.79460789996665,True
199518828,0.508738000062294,True
199518828,0.364269400015473,True
199518828,0.390355800045654,True
199518828,0.383816699963063,True
199518828,0.370699999970384,True
199518828,0.419602200039662,True
199518828,0.410383200040087,True
199518828,0.52383999992162,True
199518828,0.383307799929753,True
199518828,0.771497400011867,True
199518828,0.387571200029925,True
199518828,0.370424899971113,True
199518828,0.349923599977046,True
199518828,0.4647267999826,True
199518828,0.324242500006221,True
199518828,0.309008799958974,True
199518828,0.419181099976413,True
199518828,0.358070599962957,True
202802055,0.713805800012778,False
202802055,0.28852130001178,False
202802055,0.268020899966359,False
202802055,0.308167700015474,False
202802055,0.268189699971117,False
202802055,0.257171600009315,False
202802055,0.281832600012422,False
202802055,0.273428099986631,False
202802055,0.312779999978375,False
202802055,0.27624440001091,False
202802055,0.325848800013773,False
202802055,0.285926500044297,False
202802055,0.27596130000893,False
202802055,0.260675099969376,False
202802055,0.272181699983776,False
202802055,0.273032700002659,False
202802055,0.275791899999604,False
202802055,0.292531199986115,False
202802055,0.313352300028782,False
202802055,0.304683200025465,False
202802055,0.312802900036331,False
202802055,0.328227300022263,False
202802055,0.291831900016405,False
202802055,0.284369200002402,False
202802055,0.3520651999861,False
202802055,0.280279300000984,False
202802055,0.281038400018588,False
202802055,0.253953100007493,False
202802055,0.300689800002147,False
202802055,0.376206299988553,False
202802055,0.330145500018261,False
202802055,0.443886099965312,False
202802055,0.352618700009771,True
202802055,0.34475879999809,True
202802055,0.407541199994739,True
202802055,0.320999199990183,True
202802055,0.284577100013848,True
202802055,0.286717100010719,True
202802055,0.306180300016422,True
202802055,0.310848299995996,True
202802055,0.279077899991535,True
202802055,0.245124300010502,True
202802055,0.265372699999716,True
202802055,0.284346000000369,True
202802055,0.30851929995697,True
202802055,0.33330349996686,True
202802055,0.254139400029089,True
202802055,0.284238199994434,True
202802055,0.293724899995141,True
202802055,0.284527299983893,True
202802055,0.246046099986415,True
202802055,0.286846899951342,True
202802055,0.262934699945617,True
202802055,0.276278499979526,True
202802055,0.283098299987614,True
202802055,0.266737700032536,True
202802055,0.333567399997264,True
202802055,0.30100079998374,True
202802055,0.296521800046321,True
202802055,0.295427799981553,True
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,,False
214787280,3.5557924999157,True
214787280,0.378117799991742,True
214787280,0.464984799968079,True
214787280,0.587801699992269,True
214787280,0.368695000070147,True
214787280,0.428038899903186,True
214787280,0.476173599949107,True
214787280,0.4670159999514,True
214787280,0.355153400101699,True
214787280,0.407356399926357,True
214787280,0.37885599990841,True
214787280,0.422250799951144,True
214787280,0.530302800005302,True
214787280,0.32380639994517,True
214787280,0.344335099915043,True
214787280,0.386664599995129,True
214787280,0.379475999972783,True
214787280,0.70630240009632,True
214787280,0.43784480006434,True
214787280,,True
214787280,0.736307400045916,True
214787280,0.647809899994172,True
214787280,1.31059590005316,True
214787280,9.25752440001816,True
217218727,0.337338499724865,False
217218727,0.253958400338888,False
217218727,0.313260300084949,False
217218727,0.315536200068891,False
217218727,0.328390500042588,False
217218727,0.304469699971378,False
217218727,0.289255499839783,False
217218727,0.411507300101221,False
217218727,0.374914400279522,False
217218727,0.298452700022608,False
217218727,0.280522299930453,False
217218727,0.254816500004381,False
217218727,0.304211599752307,False
217218727,0.296461799647659,False
217218727,0.321485899854451,False
217218727,0.392053899820894,False
217218727,0.305567599833012,False
217218727,0.346390100196004,False
217218727,0.374431000091136,False
217218727,0.354525299742818,False
217218727,0.335322699975222,False
217218727,0.432772300206125,False
217218727,0.304971700068563,False
217218727,0.253120400011539,False
217218727,0.262728199828416,False
217218727,0.464706300292164,False
217218727,0.347571200225502,False
217218727,0.300316699780524,False
217218727,0.392134599853307,True
217218727,0.376815599855036,True
217218727,0.36087720002979,True
217218727,0.326507799793035,True
217218727,0.315979199949652,True
217218727,0.327454300131649,True
217218727,0.306893600150943,True
217218727,0.333726699929684,True
217218727,0.305261400062591,True
217218727,0.353331600315869,True
217218727,0.334823099896312,True
217218727,0.363694899715483,True
217218727,0.323802199680358,True
217218727,0.457912199664861,True
217218727,0.398006400093436,True
217218727,0.337292599957436,True
217218727,0.40683660004288,True
217218727,0.323667400050908,True
217218727,0.297204300295562,True
217218727,0.340716999955475,True
217218727,0.396788400132209,True
217218727,0.376182499807328,True
217218727,0.455791499931365,True
217218727,0.293290500063449,True
217218727,0.345410199835896,True
217218727,0.459017800167203,True
217218727,0.383851899765432,True
217474895,0.624764000065625,False
217474895,0.292093199910596,False
217474895,0.285076200030744,False
217474895,0.448561999946833,False
217474895,0.309976999997161,False
217474895,0.341388899949379,False
217474895,0.316871699993499,False
217474895,0.325632199994288,False
217474895,0.276594700058922,False
217474895,0.370039699948393,False
217474895,0.283371399971657,False
217474895,0.429520300007425,False
217474895,0.306281800032593,False
217474895,0.311835599946789,False
217474895,0.297826100024395,False
217474895,0.300721900071949,False
217474895,0.412758899969049,False
217474895,0.290861499961466,False
217474895,0.294981200015172,False
217474895,0.427816400071606,False
217474895,0.348593799979426,False
217474895,0.317037399974652,False
217474895,0.310793200042099,False
217474895,0.305526899988763,False
217474895,0.616295399959199,False
217474895,0.297648400068283,False
217474895,0.292617700062692,False
217474895,0.258820899995044,False
217474895,0.297660800046287,False
217474895,0.296449900022708,False
217474895,0.462267900002189,True
217474895,0.416145300026983,True
217474895,0.322302300017327,True
217474895,0.408519200049341,True
217474895,0.41408290003892,True
217474895,0.32753699994646,True
217474895,0.373689100029878,True
217474895,0.369779800064862,True
217474895,0.322678699973039,True
217474895,0.306876800023019,True
217474895,0.309150199987926,True
217474895,0.360564300091937,True
217474895,0.39879230002407,True
217474895,0.481645799940452,True
217474895,0.964983199955896,True
217474895,0.527236999943852,True
217474895,0.35063210001681,True
217474895,0.329266900080256,True
217474895,0.374674499966204,True
217474895,0.295538499951363,True
217474895,0.337795499945059,True
217474895,0.359743600012735,True
217474895,0.335086800041609,True
217474895,0.377986499923281,True
217474895,0.358697399962693,True
217474895,0.350257099955343,True
217474895,0.424394799978472,True
217474895,0.655174399958923,True
217474895,0.386012800037861,True
220243161,0.345005600014701,False
220243161,0.335125599987805,False
220243161,0.316614500014111,False
220243161,0.354130899999291,False
220243161,0.286877400008962,False
220243161,0.351075200014748,False
220243161,0.423827799968421,False
220243161,0.3006034999853,False
220243161,0.311525399971288,False
220243161,0.282235800055787,False
220243161,0.308471399999689,False
220243161,0.456513999961317,False
220243161,0.304678399988916,False
220243161,0.310256300028414,False
220243161,0.311659800005145,False
220243161,0.315202600031625,False
220243161,0.282754899992142,False
220243161,0.402983199979644,False
220243161,0.272951600025408,False
220243161,0.561771799984854,False
220243161,0.480557999981102,False
220243161,0.307982199999969,False
220243161,0.302703799970914,False
220243161,0.244837899983395,False
220243161,0.489044699992519,False
220243161,0.288582200009841,False
220243161,0.36257250001654,False
220243161,0.253443200024776,False
220243161,0.339579199964646,True
220243161,0.316380299977027,True
220243161,0.416462799999863,True
220243161,0.319937599997502,True
220243161,0.292877600004431,True
220243161,0.280946700018831,True
220243161,0.329812699987087,True
220243161,0.899244699976407,True
220243161,0.341926800028887,True
220243161,0.307546600000933,True
220243161,0.262875100015663,True
220243161,0.305088000022806,True
220243161,0.26329779997468,True
220243161,0.334124599990901,True
220243161,0.360922699968796,True
220243161,0.269029300019611,True
220243161,0.501207099994645,True
220243161,0.323308299994096,True
220243161,0.337437300011516,True
220243161,0.270944599993527,True
220243161,0.374310499988496,True
220243161,0.30987220001407,True
220243161,0.317839200026356,True
220243161,0.304161900014151,True
220243161,0.339646600012202,True
220243161,0.343853999977,True
220243161,0.389998900005594,True
220243161,0.281505600025412,True
221563343,0.223286299966276,False
221563343,0.220778699964285,False
221563343,0.504325000103563,False
221563343,0.262910400051624,False
221563343,0.258493099827319,False
221563343,0.238361400086433,False
221563343,0.211935400031507,False
221563343,0.20801920001395,False
221563343,0.228853399865329,False
221563343,0.242996599990875,False
221563343,0.22710800007917,False
221563343,0.334598199930042,False
221563343,0.275927599985152,False
221563343,0.258094500051811,False
221563343,0.260894399834797,False
221563343,0.210950899869204,False
221563343,0.243073399877176,False
221563343,0.224591700127348,False
221563343,0.320275000063702,False
221563343,0.210053200135008,False
221563343,0.263530500000343,False
221563343,0.222210299922153,False
221563343,0.26970830000937,False
221563343,0.223239399958402,False
221563343,0.224813200067729,False
221563343,0.211614800151438,False
221563343,0.2350345000159,False
221563343,0.395234399940819,False
221563343,0.222034600097686,False
221563343,0.234271100023761,False
221563343,0.225028700195253,False
221563343,0.262510499916971,True
221563343,0.21266009984538,True
221563343,0.533951600082219,True
221563343,0.284825999988243,True
221563343,0.260973600205034,True
221563343,0.253210900118575,True
221563343,0.580800499999896,True
221563343,0.320795299950987,True
221563343,0.315163200022653,True
221563343,0.266035800101236,True
221563343,0.270891499938443,True
221563343,0.481635099975392,True
221563343,0.494493399979547,True
221563343,0.391914299922064,True
221563343,0.278787099989131,True
221563343,0.286197000183165,True
221563343,0.275117799872532,True
221563343,0.27833789982833,True
221563343,0.271186199970543,True
221563343,0.304683599853888,True
221563343,0.252023600041866,True
221563343,0.233009700197726,True
221563343,0.272393000079319,True
221563343,0.278436399996281,True
221563343,0.269999100128189,True
221563343,0.295379099901766,True
221563343,0.373549599898979,True
222398164,0.570928100030869,False
222398164,0.381817800051067,False
222398164,0.500547800038476,False
222398164,0.412013299996033,False
222398164,0.46755410003243,False
222398164,0.491642799985129,False
222398164,0.535221300029662,False
222398164,0.404066600021906,False
222398164,0.684270500030834,False
222398164,0.419043799978681,False
222398164,0.475718799978495,False
222398164,0.554581200005487,False
222398164,0.670660300005693,False
222398164,0.480123099987395,False
222398164,0.484237199998461,False
222398164,0.335829899995588,False
222398164,0.415204600023571,False
222398164,0.412690599972848,False
222398164,0.674138300004415,False
222398164,0.440357799991034,False
222398164,0.535791399946902,False
222398164,0.67648259998532,False
222398164,0.46876020001946,False
222398164,0.441579000034835,False
222398164,0.444382699963171,False
222398164,0.383249600010458,False
222398164,0.360065499960911,False
222398164,0.45807530003367,True
222398164,0.363622499979101,True
222398164,0.490334699978121,True
222398164,0.339191999984905,True
222398164,0.387324899958912,True
222398164,0.411978200019803,True
222398164,0.720805199991446,True
222398164,0.449621700041462,True
222398164,0.463201999955345,True
222398164,0.58459819998825,True
222398164,0.382036800030619,True
222398164,0.387533300032374,True
222398164,1.45956539997132,True
222398164,0.43441270000767,True
222398164,0.471144799957983,True
222398164,0.48274260002654,True
222398164,0.393488000030629,True
222398164,0.420765599992592,True
222398164,0.481179499998689,True
222398164,0.781943799986038,True
222398164,0.463517499971204,True
222398164,0.666229200025555,True
222398164,0.439744399976917,True
222398164,0.466600899992045,True
222398164,0.926609900023323,True
222398164,0.539453500008676,True
222398164,0.650193999987096,True
222398164,0.927717799961101,True
228696457,0.352728599973489,False
228696457,0.409634799987543,False
228696457,0.387048800010234,False
228696457,0.337200000009034,False
228696457,0.302762499952223,False
228696457,0.312925600039307,False
228696457,0.3763609000016,False
228696457,0.365251899987925,False
228696457,0.452390299993567,False
228696457,0.349686000030488,False
228696457,0.343076099990867,False
228696457,0.36123390001012,False
228696457,0.304818200005684,False
228696457,0.336249500047415,False
228696457,0.332445800013375,False
228696457,0.411830400000326,False
228696457,0.361344300035853,False
228696457,0.350086899998132,False
228696457,0.433705499977805,False
228696457,0.407138100010343,False
228696457,0.447259999986272,False
228696457,0.283332599967252,False
228696457,0.358982899982948,False
228696457,0.363000400015153,False
228696457,0.46760869998252,True
228696457,0.431724899972323,True
228696457,0.381918900005985,True
228696457,0.463983699970413,True
228696457,0.503454099991359,True
228696457,0.400903100031428,True
228696457,0.524234399956185,True
228696457,1.10191389999818,True
228696457,0.823897199996281,True
228696457,0.464793000021018,True
228696457,0.719409800018184,True
228696457,0.36298929998884,True
228696457,0.457744200015441,True
228696457,0.386638699972536,True
228696457,0.456648899998982,True
228696457,0.37352840002859,True
228696457,0.409013399970718,True
228696457,0.409184099989943,True
228696457,0.425348100019619,True
228696457,0.351435000018682,True
228696457,0.409675899951253,True
228696457,0.423064800037537,True
228696457,0.34724960004678,True
228696457,0.382600600016303,True
228696457,0.429380999994464,True
228696457,0.341589400020894,True
228696457,0.392396199982613,True
228696457,0.519273500016425,True
232786415,0.667787400074303,False
232786415,0.406363500049338,False
232786415,0.353278600028716,False
232786415,0.331916900002398,False
232786415,0.332113799988292,False
232786415,0.361716400017031,False
232786415,0.351830099942163,False
232786415,0.371176399989054,False
232786415,0.280824200017378,False
232786415,0.363547299988568,False
